10000 4 4
479.389	694.573	487.876	819.141	244.926	804.746	314.764	200.569
246.015	201.959	265.143	820.547	827.055	432.947	520.744	587.416
284.023	435.972	381.67	562.749	781.311	231.882	754.473	274.237
705.235	429.766	234.238	749.71	468.483	421.139	598.721	246.535
941.033	71.703	438.167	775.785	942.815	364.776	327.659	123.155
500.199	278.383	361.73	705.22	133.163	260.103	747.534	419.009
349.777	318.41	532.106	707.448	701.018	360.471	383.7	914.405
812.764	521.424	546.342	271.194	862.34	303.749	364.103	585.342
689.106	270.71	74.25	711.827	260.561	575.083	488.085	773.331
102.858	266.555	816.402	976.814	437.798	463.08	672.172	657.029
191.94	257.61	308.162	422.204	524.982	969.052	305.74	808.231
833.537	521.878	342.233	142.017	500.697	535.84	2.1	439.647
13.252	933.233	394.152	460.806	252.159	195.85	767.223	682.772
702.313	624.224	235.3	363.997	565.631	102.387	532.084	894.344
498.036	162.11	449.503	494.402	103.337	289.205	651.485	794.416
780.94	257.626	961.606	93.665	975.996	251.071	337.904	569.715
314.487	520.577	793.418	201.081	901.173	468.62	511.023	729.181
451.85	96.118	907.026	712.975	240.728	66.266	724.943	754.614
177.314	762.63	202.221	249.564	605.761	964.27	829.093	250.329
400.748	483.399	474.265	672.536	819.897	136.409	466.129	98.147
13.218	747.512	654.194	924.64	436.927	102.956	949.72	527.346
689.395	33.87	398.43	690.682	343.461	936.291	108.004	278.463
455.423	528.933	320.29	505.733	315.61	827.797	221.675	934.094
285.443	931.849	573.013	346.158	418.918	394.446	584.133	835.071
457.251	51.93	280.882	951.982	607.069	537.917	295.532	690.311
840.263	511.821	478.22	118.494	569.586	527.672	552.405	786.165
255.39	464.972	568.713	357.608	836.318	17.586	821.423	136.246
104.166	571.87	655.533	364.889	834.16	293.214	85.589	914.805
513.887	320.752	697.723	494.069	138.005	640.236	203.597	859.948
906.808	425.804	858.645	377.809	605.456	393.043	250.332	528.269
618.473	432.404	249.032	705.35	464.984	313.932	937.872	159.746
733.758	423.679	545.492	608.054	293.014	339.005	562.221	966.599
393.424	770.524	286.401	485.717	238.038	26.378	575.156	523.068
283.705	733.214	503.569	447.684	495.173	556.635	110.973	489.917
313.3	846.877	576.76	28.67	909.428	532.475	856.942	403.739
99.607	11.53	599.684	679.503	779.275	280.903	607.899	453.782
127.992	465.998	750.95	322.977	868.757	262.418	876.316	273.115
640.953	219.326	399.858	359.965	954.764	349.265	589.729	380.86
392.098	733.648	483.317	387.078	538.586	438.832	471.783	326.662
348.981	459.683	725.181	468.377	513.027	397.541	910.058	337.917
650.487	494.449	308.832	999.409	226.123	578.478	440.796	753.297
550.179	937.734	249.317	617.199	910.39	439.539	664.004	266.284
748.413	461.232	307.827	772.727	277.3	659.97	151.007	646.764
741.621	163.646	581.469	640.198	475.459	230.767	568.379	594.834
309.474	593.288	399.901	991.323	301.71	80.875	915.58	810.886
29.984	780.591	147.649	617.909	281.577	532.358	593.867	606.134
487.067	448.272	624.303	475.805	777.288	276.353	277.036	517.613
414.2	522.694	541.482	218.38	847.741	267.608	416.81	686.543
556.529	359.749	581.473	91.243	370.565	829.588	123.933	958.629
492.201	335.399	796.473	363.608	803.082	182.054	469.042	846.533
552.875	4.834	533.438	642.198	784.158	543.704	499.13	489.331
680.426	680.452	236.287	402.31	648.081	777.295	64.778	361.239
153.158	569.506	649.864	476.87	819.157	335.447	508.52	867.592
198.782	769.051	358.613	131.826	832.288	29.716	966.954	779.951
489.953	919.597	379.448	610.814	88.695	518.002	503.044	412.515
117.421	270.027	643.724	674.742	856.769	659.271	138.048	794.23
224.354	791.304	70.446	830.177	113.184	908.659	560.485	293.246
512.358	541.183	396.767	279.208	574.392	460.122	652.375	263.355
652.47	368.415	793.797	291.749	608.802	491.913	834.856	415.927
706.922	319.262	351.616	812.186	246.243	969.29	599.837	403.719
132.348	992.969	772.041	661.269	9.166	765.873	755.331	380.369
115.558	712.838	254.963	243.385	638.728	64.005	886.904	731.014
612.135	491.527	512.333	75.303	653.426	186.62	856.481	279.291
402.28	718.814	524.18	74.558	618.305	55.285	784.901	536.032
697.279	188.273	386.836	801.385	34.199	901.098	272.229	649.626
270.257	643.253	319.773	978.949	456.857	252.909	458.89	485.233
307.502	767.676	154.441	904.002	285.209	261.816	985.395	436.179
608.963	30.797	153.977	654.574	546.485	373.482	998.133	590.815
811.939	504.4	214.698	266.556	564.902	583.954	303.632	323.665
409.969	17.245	704.436	241.169	541.95	513.313	881.934	481.652
925.444	154.503	743.826	252.38	428.39	181.624	721.066	252.692
352.676	541.434	626.824	681.042	280.617	697.856	671.974	90.199
806.603	272.217	486.545	398.192	429	679.389	132.11	423.148
592.779	213.767	699.39	787.889	505.729	33.854	725.963	55.073
593.118	113.146	189.604	607.891	512.539	758.995	494.385	658.354
346.018	240.023	667.549	987.53	6.855	257.184	492.446	567.488
463.579	346.816	373.403	331.221	266.766	854.776	635.459	791.751
490.659	498.887	100.344	913.61	547.769	677.122	52.051	560.631
396.345	720.58	454.454	358.741	740.114	167.661	686.388	531.864
89.029	346.21	577.004	559.734	820.401	148.566	341.085	993.655
530.102	136.251	130.953	642.567	431.117	854.69	549.912	790.611
362.884	462.372	485.417	921.549	167.027	952.369	228.736	482.677
340.69	497.805	395.804	988.014	570.689	564.847	139.978	443.698
829.008	374.016	24.439	971.949	81.334	438.474	915.515	107.25
45.761	683.801	258.778	893.962	502.345	27.341	969.94	571.927
758.086	288.024	937.289	360.196	712.835	408.015	296.784	515.301
789.536	653.835	551.008	633.151	655.04	422.446	373.049	104.548
996.732	10.176	555.821	369.684	718.324	500.46	234.149	147.157
614.866	336.723	603.8	261.319	829.312	310.887	284.751	646.269
909.014	605.307	959.536	316.918	385.128	642.057	204.371	226.284
552.805	900.333	50.036	957.517	868.022	184.361	269.918	558.798
465.037	874.445	434.913	132.486	673.314	440.152	786.753	156.107
382.813	991.283	318.736	424.775	757.072	707.153	301.898	635.129
758.723	549.336	640.068	624.718	154.025	424.859	695.985	423.147
881.622	818.192	82.001	906.662	155.554	594.066	340.882	169.758
702.706	377.566	48.935	600.773	602.181	436.704	697.685	818.583
852.927	541.18	214.995	452.406	986.011	91.554	464.28	40.228
119.918	753.36	739.707	163.846	623.192	480.382	556.698	815.246
443.472	362.596	756.719	649.904	872.512	15.42	793.672	777.132
424.769	202.665	321.551	261.695	982.307	214.384	532.543	260.754
411.298	655.783	245.103	986.83	287.075	150.924	760.829	83.275
478.023	929.305	742.244	83.083	929.828	216.834	497.876	437.793
935.767	108.021	224.47	541.704	735.594	227.85	186.461	670.05
806.715	491.194	216.404	603.231	349.017	900.101	167.176	298.507
267.413	41.027	850.383	297.265	493.822	617.477	130.291	870.13
966.372	319.061	408.46	356.077	732.31	71.453	649.388	445.69
692.356	141.643	438.895	610.036	820.515	94.81	153.326	523.798
485.199	805.947	473.711	195.632	515.282	124.84	556.772	599.108
333.513	102.456	993.505	235.605	742.362	306.473	125.66	506.545
605.77	607.973	144.315	721.109	196.384	918.891	255.093	785.865
881.013	323.647	676.76	370.643	91.659	780.352	597.197	126.166
744.511	265.71	476.423	879.84	507.755	260.956	695.9	735.177
163.984	967.676	517.306	437.858	414.958	418.738	467.012	870.016
854.458	229.994	145.899	921.227	35.475	218.954	856.113	389.325
965.532	497.557	94.173	570.464	688.881	356.55	342.914	804.691
684.084	920.567	439.81	682.518	804.636	173.015	421.313	448.375
244.052	768.067	634.977	46.089	918.794	590.27	372.329	457.241
564.29	890.668	416.593	336.842	722.41	156.203	309.668	587.175
947.514	35.91	430.112	404.212	840.888	815.4	556.445	209.424
967.949	523.772	637.765	594.419	106.09	570.001	187.89	243.724
527.153	732.514	303.989	582.422	642.155	287.584	420.744	759.306
693.299	561.778	132.15	933.938	187.266	597.662	813.563	459.683
710.85	261.352	106.324	872.578	481.222	671.591	624.697	304.685
700.216	169.191	142.955	722.326	793.168	536.256	601.303	302.6
540.346	853.263	635.73	269.701	605.507	661.125	190.12	367.389
683.42	490.024	157.699	857.017	121.92	105.846	674.538	122.927
565.469	544.621	246.028	786.966	383.896	309.412	597.536	681.785
292.159	942.057	709.59	354.807	176.263	839.107	633.828	121.112
320.049	454.46	953.421	359.737	474.406	761.344	335.826	296.375
569.291	39.075	267.598	521.391	206.877	530.766	569.731	597.884
387.172	136.772	505.704	992.977	112.207	352.46	456.496	414.588
632.008	109.821	963.481	41.558	892.129	427.571	171.372	626.942
568.214	904.595	155.396	445.59	613.56	721.215	460.999	443.307
150.716	965.852	429.135	595.217	603.66	726.064	310.769	353.02
515.67	555.929	737.643	20.678	493.206	483.574	150.626	931.294
354.695	613.809	906.694	514.17	475.223	321.413	182.623	260.917
558.625	745.177	791.946	162.388	643.481	47.135	697.023	244.498
589.35	291.015	645.244	742.846	585.165	53.423	368.899	940.343
58.316	984.356	57.841	753.645	525.183	111.182	469.092	702.242
728.581	376.891	541.592	715.746	305.408	173.036	883.785	33.192
736.769	297.739	24.153	453.724	737.302	499.407	648.926	143.028
51.212	785.776	776.64	808.206	373.363	817.796	322.456	618.967
591.789	173.342	396.74	217.078	645.717	916.076	209.894	615.877
911.402	436.66	469.154	795.339	54.925	370.484	544.85	634.607
944.374	246.208	420.075	165.938	869.986	34.707	499.2	673.34
916.686	187.781	16.898	725.915	745.964	28.293	837.149	530.798
12.961	635.41	861.105	370.565	863.714	382.828	822.246	813.205
164.858	646.071	701.323	331.796	645.416	775.788	989.892	308.839
769.584	769.699	268.884	258.673	414.765	406.477	631.321	197.297
334.919	511.726	365.029	235.374	305.549	988.756	484.733	118.665
602.52	860.532	337.338	706.355	541.431	121.622	541.143	93.458
271.829	718.387	305.039	833.618	800.646	218.913	411.998	983.462
487.196	510.918	310.573	50.945	712.872	683.172	292.558	557.968
978.427	198.396	492.128	454.621	340.982	473.637	804.591	50.885
454.531	688.437	324.361	215.821	746.014	316.754	316.568	431.581
255.24	824.676	457.036	299.658	256.365	744.06	789.127	622.654
397.654	580.489	613.632	705.728	68.905	751.557	743.282	89.362
603.568	182.533	164.223	377.68	905.152	357.256	302.525	390.991
924.909	766.734	445.691	514.111	229.446	516.397	260.571	727.373
870.001	84.827	775.542	182.536	345.978	494.802	396.542	925.025
885.684	366.325	513.819	398.809	570.399	405.419	223.105	333.385
523.394	347.08	862.08	758.62	653.67	208.262	968.324	74.4
93.615	255.456	434.943	422.065	773.064	345.525	313.005	865.609
307.349	610.37	73.051	448.35	902.582	521.518	122.128	922.677
628.79	889.221	458.502	389.154	844.876	124.399	620.021	535.862
892.05	18.797	359.21	804.693	540.072	287.096	504.296	220.48
914.74	816.524	622.24	180.865	98.26	658.626	431.351	417.923
621.756	963.582	24.102	766.639	154.062	660.123	443.324	470.034
219.185	658.501	823.946	883.421	342.926	200.751	571.397	455.708
510.87	322.679	696.665	476.651	876.549	151.163	649.257	285.49
595.884	630.244	633.226	341.676	775.203	656.433	872.609	10.757
429.313	856.297	375.632	813.847	322.568	244.538	564.033	336.305
476.586	511.792	532.994	69.521	922.855	303.922	397.469	783.509
265.553	221.855	554.823	57.707	865.101	36.96	954.094	365.843
707.122	698.589	405.81	240.81	795.661	135.043	740.503	515.86
383.873	181.608	528.421	459.132	376.679	703.031	767.681	548.438
525.91	776.741	240.072	712.32	721.11	23.443	588.237	621.642
575.298	168.334	159.184	893.182	339.634	302.5	598.872	684.945
669.587	632.377	553.602	436.238	343.294	552.659	377.29	51.331
994.367	758.232	536.586	253.913	461.302	936.234	463.988	392.248
559.169	942.38	262.346	299.294	425.295	872.362	71.618	639.897
825.02	612.903	318.813	838.95	498.987	545.819	8.385	661.606
198.223	499.055	543.008	153.044	999.811	451.443	629.238	943.801
785.351	233.607	506.763	592.365	564.784	339.438	834.419	727.314
96.651	357.855	688.732	489.415	86.228	807.725	640.435	571.405
89.469	69.798	842.619	402.62	533.216	527.902	347.392	931.725
632.16	541.83	277.472	751.909	125.775	464.932	813.042	714.125
448.233	601.996	462.052	430.712	420.028	577.935	127.928	710.232
723.285	251.756	565.505	377.185	696.922	714.095	10.336	995.775
205.408	440.392	670.408	662.736	272.384	452.918	651.489	596.938
735.603	621.483	92.981	373.202	687.322	601.788	693.328	648.276
695.01	368.441	758.785	233.624	831.818	223.781	519.528	622.122
839.717	668.674	649.006	103.453	793.263	773.548	455.654	42.947
857.257	760.558	277.282	484.695	473.797	524.844	737.44	280.401
731	457.744	541.59	646.808	447.136	254.356	447.501	536.578
334.936	94.171	917.752	809.982	134.145	516.283	622.538	643.555
307.967	273.726	470.701	50.996	697.575	924.155	80.138	850.71
484.611	574.025	219.007	451.082	945.34	143.309	224.672	784.192
498.232	630.33	687.415	499.736	304.117	834.449	570.087	246.625
500.773	891.239	97.575	289.637	918.67	269.314	237.115	722.479
358.448	510.187	927.922	391.449	146.509	517.408	642.407	437.436
413.343	459.516	754.854	504.842	74.114	231.423	983.348	296.961
808.385	499.486	8.927	553.905	691.425	886.835	836.922	320.992
883.261	221.45	415.293	734.449	29.618	594.51	646.241	200.02
82.713	551.637	672.708	830.691	162.529	444.525	811.622	523.081
40.784	638.813	563.147	239.102	651.116	398.477	701.749	393.618
531.262	252.167	385.799	726.509	26.704	952.308	180.987	280.569
381.342	729.521	700.488	544.225	314.803	449.35	66.83	535.534
192.204	731.138	415.862	768.39	97.352	829.188	587.687	533.174
650.586	520.39	318.978	625.586	490.198	474.103	736.02	440.119
561.607	621.416	145.394	239.844	397.87	773.726	966.317	129.436
517.399	859.257	220.384	365.854	787.066	794.31	518.091	516.48
132.137	805.407	397.537	550.122	728.418	72.82	509.38	912.204
490.424	677.508	270.354	584.895	635.904	60.134	798.15	139.02
798.906	42.238	815.205	493.834	936.596	76.202	346.299	719.304
291.291	531.593	483.916	516.048	477.792	622.399	49.071	644.677
782.256	476.585	305.258	872.078	227.906	188.747	828.394	484.557
408.526	776.05	318.648	408.558	503.533	713.137	520.686	57.167
642.773	898.847	326.073	145.891	762.237	618.251	4.354	655.948
294.221	147.915	859.49	286.31	172.448	535.748	551.423	632.735
965.464	305.179	379.361	978.531	906.015	191.85	12.645	468.665
179.442	741.594	368.725	771.573	232.2	266.219	898.163	468.69
264.313	363.311	357.179	506.445	327.077	916.61	640.2	444.181
528.44	162.19	685.236	209.541	779.478	527.328	41.442	698.158
275.646	379.73	380.744	656.296	527.737	309.86	863.071	571.059
347.429	665.606	319.573	198.177	942.172	82.681	668.829	290.306
800.485	901.066	209.882	333.182	675.145	965.699	528.68	16.547
804.149	768.239	559.835	257.901	536.607	420.081	238.086	521.175
795.381	241.841	578.138	582.631	416.532	865.054	23.049	852.223
744.682	812.132	644.899	312.979	551.171	403.65	117.371	280.792
937.444	554.033	804.767	307.998	640.302	74.05	721.789	369.201
789.436	630.834	423.055	574.641	416.123	389.545	384.522	250.181
797.981	176.15	343.317	648.929	401.154	759.777	363.798	402.041
758.901	114.544	916.276	330.786	309.78	603.822	551.171	774.975
788.373	137.348	775.752	315.14	553.53	268.447	723.731	117.842
379.032	402.651	996.221	739.006	298.231	443.044	448.31	104.683
37.084	799.416	173.516	830.17	458.689	380.707	146.123	923.557
591.117	202.23	241.856	481.652	624.97	318.909	962.547	551.416
402.732	660.518	421.75	122.278	796.017	757.971	734.485	400.232
722.699	737.112	575.11	94.912	665.743	385.165	507.044	845.184
858.733	694.253	347.507	771.826	170.917	987.645	133.986	213.804
873.93	666.378	541.834	44.919	834.401	634.446	137.087	477.711
621.001	606.403	317.461	435.143	742.651	872.518	119.975	430.719
132.575	834.239	514.848	376.941	325.773	823.216	637.53	352.169
321.367	938.931	428.881	222.37	498.951	442.47	488.843	696.119
82.246	323.023	354.901	742.538	0.468	814.483	770.644	439.997
693.819	21.45	745.829	103.645	639.043	470.779	599.118	136.016
26.867	491.525	642.32	757.1	345.304	720.841	621.129	160.493
308.279	547.846	768.771	542.305	151.833	588.033	229.915	564.949
412.267	979.93	3.728	472.214	666.283	580.406	212.186	936.089
328.91	776.165	582.1	971.397	200.28	401.729	614.275	593.013
84.415	620.813	539.419	727.169	953.008	320.694	789.435	512.283
585.476	21.508	665.612	248.914	383.83	720.202	518.477	150.724
64.99	948.084	778.16	338.517	832.567	23.326	942.532	757.655
960.33	453.429	403.011	434.451	282.126	528.088	10.683	672.334
791.696	687.667	156.695	746.725	962.724	75.209	483.604	928.348
23.725	339.682	932.931	288.193	781.367	324.737	262.477	909.109
122.949	310.621	427.436	933.697	421.222	431.112	711.892	504.669
524.612	458.355	679.471	240.011	203.424	709.855	614.261	158.331
346.428	862.855	611.346	201.527	521.915	294.145	827.279	171.489
458.774	260.825	213.909	823.719	440.388	454.19	319.376	347.262
770.428	516.653	217.449	804.271	330.244	406.719	450.399	781.547
457.739	666.743	691.995	488.973	989.76	244.066	500.163	480.665
481.11	82.413	362.02	555.902	396.482	236.865	834.072	478.486
469.509	476.096	861.253	317.169	387.354	504.64	192.656	796.738
605.057	932.751	607.298	401.677	496.768	179.761	416.898	383.873
717.455	90.609	648.829	645.317	878.724	192.402	853.047	396.925
880.074	30.621	745.019	570.294	73.505	881.315	591.851	469.512
218.469	368.063	475.278	983.464	219.795	723.275	563.241	468.909
40.423	511.157	618.901	474.958	658.9	325.869	493.499	651.098
767.732	592.125	15.457	757.013	143.792	233.71	587.875	550.277
638.225	272.58	412.836	200.652	337.825	448.112	597.249	650.779
935.536	716.374	185.556	397.026	669.258	833.85	1.172	469.54
268.215	854.959	462.897	831.079	206.483	272.228	672.249	719.804
693.349	506.649	624.028	238.666	480.572	839.451	461.571	197.089
456.345	797.369	532.157	113.472	563.926	583.17	118.261	977.369
459.011	980.392	226.376	545.737	648.296	115.712	710.327	699.865
432.849	597.116	789.338	967.471	198.438	686.683	690.035	14.155
516.777	413.805	86.443	898.543	305.815	789.502	405.738	822.439
423.942	171.262	853.127	440.581	207.486	511.238	669.195	20.082
912.222	197.248	788.151	353.304	622.235	543.177	143.27	599.877
46.258	206.316	804.93	28.733	728.036	374.435	275.976	961.353
767.204	656.752	566.318	501.202	481.069	206.992	542.75	684.684
716.36	591.057	227.14	574.193	408.063	892.303	291.86	454.948
894.067	782.002	283.821	432.539	111.793	210.052	953.374	24.054
877.443	360.989	831.444	347.518	532.703	602.867	54.826	94.573
730.638	629.833	49.502	346.79	735.128	491.902	19.302	684.238
513.678	470.167	808.989	123.662	334.989	688.093	445.265	534.529
754.786	305.423	62.079	722.595	942.692	203.03	618.329	343.746
415.601	248.959	376.451	209.14	674.785	526.311	254.925	908.61
325.124	798.816	461.379	517.123	531.024	951.185	650.994	331.688
675.145	375.417	20.353	233.832	475.083	448.483	762.664	645.323
537.797	664.725	722.298	3.038	897.841	378.683	650.544	733.712
883.88	741.675	809.773	592.846	234.057	554.648	467.643	247.926
795.944	383.335	430.398	340.657	782.979	438.7	798.337	250.532
791.619	216.693	617.515	362.94	936.041	34.812	968.145	132.219
539.908	222.171	518.037	434.415	864.081	228.731	532.667	984.964
215.208	677.703	108.447	318.226	571.761	561.97	297.305	360.177
13.664	802.748	348.806	421.925	453.989	563.762	375.123	991.083
972.929	241.776	547.837	110.106	590.011	890.078	238.649	13.2
610.339	62.386	993.273	413.293	207.823	75.143	849.923	492.423
268.885	967.425	446.457	550.786	61.135	276.275	247.008	786.761
487.074	40.77	484.081	918.272	527.458	666.382	650.152	463.33
273.144	741.74	363.704	856.777	886.748	148.127	521.869	864.953
819.763	27.865	957.359	129.764	46.129	773.455	206.655	675.547
742.818	776.419	182.442	591.295	334.174	240.564	638.462	145.433
270.673	341.9	554.814	530.792	661.643	122.61	475.279	649.356
654.79	163.927	249.666	604.903	126.756	776.604	365.513	647.861
468.761	571.184	646.487	580.647	241.632	893.909	457.413	410.531
336.357	353.25	133.69	628.938	642.229	865.174	687.082	565.927
426.433	699.115	169.964	720.182	603.989	469.223	786.061	203.778
226.431	795.96	458.062	216.277	737.628	397.064	862.035	490.329
598.674	919.001	848.611	572.878	415.534	397.298	324.111	363.75
472.973	14.946	394.383	875.364	414.364	482.875	723.064	243.321
494.035	435.007	973.095	257.576	82.048	886.52	578.275	312.337
819.892	248.671	547.947	932.696	138.834	685.476	485.931	321.119
428.194	675.494	481.14	209.54	730.789	707	328.562	601.908
936.092	154.241	707.814	687.75	336.574	431.996	481.942	704.275
626.886	482.62	339.932	971.045	409.391	102.795	301.587	406.603
470.677	143.997	586.664	520.448	416.306	311.803	310.752	406.971
697.334	702.129	520.185	883.612	467.33	350.585	420.637	606.633
975.108	249.086	369.199	48.743	889.435	670.699	598.286	138.761
187.506	165.006	679.237	682.418	528.355	565.694	595.005	311.77
385.177	548.484	604.943	935.314	457.991	52.608	648.649	877.645
514.449	481.114	547.346	408.767	285.535	224.832	719.546	520.33
526.075	600.098	693.98	772.139	123.887	21.359	997.642	24.045
250.688	95.08	945.938	864.283	492.062	505.475	387.004	351.936
258.928	52.487	685.209	716.516	259.188	672.554	896.486	442.336
456.018	597.081	300.054	944.447	803.876	540.961	418.913	27.651
630.688	454.552	848.316	485.859	264.412	564.454	148.36	884.13
860.74	514.501	118.207	126.306	344.999	437.241	288.113	653.865
406.443	881.725	684.989	594.091	189.6	217.68	920.712	459.558
968.208	225.146	845.691	332.457	443.306	571.227	818.423	199.928
622.354	840.923	305.522	411.076	119.459	429.342	576.921	484.136
560.127	710.608	108.927	816.548	168.224	359.824	629.458	754.742
826.873	453.28	507.33	428.605	289.144	840.627	129.914	187.374
577.572	421.823	960.281	373.49	350.337	528.335	499.162	728.278
108.589	637.848	516.728	235.677	479.964	319.292	978.989	363.761
592.372	327.418	308.942	365.12	517.38	704.631	64.102	761.657
600.148	462.44	433.05	667.966	828.467	583.047	202.299	726.072
764.468	325.543	500.564	486.224	519.33	855.94	196.942	624.18
333.568	340.802	237.102	749.586	579.11	833.035	59.881	635.619
156.602	608.07	555.182	382.59	715.625	217.614	868.681	659.251
269.32	778.571	292.89	400.146	72.568	864.44	882.566	46.073
413.105	598.284	268.057	764.77	480.825	584.594	697.995	531.096
425.696	284.573	757.268	424.384	432.304	530.356	433.064	660.743
141.383	936.676	317.435	908.181	759.52	493.492	531.006	118.744
302.546	480.462	564.249	955.721	177.452	602.885	388.225	315.354
144.256	827.308	630.122	780.8	402.887	671.286	261.171	719.371
921.391	575.851	206.922	270.813	762.41	581.309	16.813	691.28
952.776	352.798	152.209	950.55	472.633	81.485	378.646	483.729
276.637	628.179	512.283	289.242	745.267	60.552	431.933	702.591
420.438	637.859	520.538	288.604	331.521	51.104	398.178	497.034
103.861	612.121	530.48	966.484	149.495	768.585	646.921	720.455
257.631	647.18	639.582	344.67	206.821	741.921	553.702	297.354
323.573	145.697	884.292	836.493	24.173	627.807	272.234	721.969
749.974	782.623	672.873	576.617	273.423	168.63	683.126	480.144
457.103	178.678	995.496	566.258	9.008	673.359	754.267	424.161
850.285	454.007	530.897	810.703	397.425	691.344	752.791	197.002
770.757	388.544	818.984	125.324	163.399	826.079	423.644	861.943
922.618	445.596	568.365	273.017	252.864	540.371	217.877	555.138
545.239	292.643	353.463	732.32	476.547	742.226	11.142	791.19
698.771	308.93	214.326	453.783	725.577	451.983	854.084	768.426
947.297	389.087	580.328	420.261	351.542	616.332	305.634	211.205
299.347	781.153	857.973	30.94	189.979	706.311	215.447	929.514
568.754	572.259	139.445	308.772	616.863	116.26	751.595	558.905
984.513	258.948	563.31	824.164	785.464	42.542	742.739	400.16
654.829	884.915	393.356	505.079	509.334	152.22	532.672	321.628
442.763	624.676	850.645	134.25	338.917	352.327	879.19	377.881
300.61	963.684	383.733	871.862	156.049	424.812	476.771	710.957
138.287	663.301	730.218	102.525	408.281	900.873	502.531	378.453
409.879	597.521	92.225	432.243	818.656	138.086	786.021	106.745
736.244	147.468	455.766	666.41	555.068	166.254	421.144	687.101
153.422	715.751	663.517	473.79	421.756	591.6	555.67	534.788
892.69	319.606	467.157	567.73	44.064	618.244	341.792	302.366
414.905	895.696	450.885	675.504	535.939	577.438	23.171	673.167
934.351	679.896	772.18	502.163	211.104	660.568	172.712	352.681
541.201	301.274	433.817	285.282	903.701	48.894	776.066	335.046
602.687	420.54	457.879	159.553	652.922	947.056	10.134	583.337
529.349	678.748	285.347	363.659	645.832	331.119	284.539	428.595
895.089	596.385	724.871	284.673	144.82	723.784	659.927	273.646
345.202	556.923	156.348	922.136	148.058	965.245	837.708	34.616
864.281	395.108	299.614	337.942	480.201	314.506	260.724	325.912
835.313	265.747	400.094	459.597	986.956	621.296	709.102	12.947
130.034	950.744	93.383	655.538	390.328	345.374	721.761	725.563
855.371	291.778	808.422	258.326	132.877	323.335	676.935	40.647
702.399	906.657	216.385	499.884	29.137	258.951	759.078	253.692
897.324	317.762	920.638	214.035	782.571	479.901	162.297	29.513
902.542	248.419	505.611	175.478	214.2	777.911	624.771	1.615
50.051	650.008	271.239	983.438	26.122	973.052	656.823	199.011
843.857	253.62	243.835	689.709	223.939	633.633	576.454	346.117
757.836	997.167	245.346	423.794	417.71	796.757	324.271	348.177
565.723	349.014	527.681	250.341	306.52	538.977	133.166	970.496
658.905	804.987	625.051	226.782	353.708	804.96	777.213	5.962
253.693	545.185	556.211	759.355	677.113	615.288	680.26	115.303
685.901	917.206	110.777	809.756	618.386	390.334	179.003	661.016
803.625	401.423	12.991	848.243	9.84	457.176	856.624	296.006
648.194	774.292	652.511	439.01	179.195	512.576	521.909	468.682
145.499	773.077	580.164	91.793	749.415	737.964	431.077	766.753
692.845	882.611	500.806	63.609	62.345	745.79	831.915	241.746
868.476	173.876	837.843	250.895	531.14	285.489	392.133	591.687
313.738	415.936	678.223	674.957	642.046	283.698	498.701	474.607
401.907	538.594	598.984	602.471	323.962	285.393	673.636	657.699
